id,latitude,longitude,neighbourhood_cleansed,neighbourhood_group_cleansed,price
6.798570435532874e+17,40.74506404582603,-73.98231349206544,Midtown,Manhattan,225.0
1.0218163414401512e+18,40.71257,-73.99151,Lower East Side,Manhattan,89.0
51228351.0,40.751434059209785,-73.980446056753,Midtown,Manhattan,428.0
54164357.0,40.84162,-73.94092,Washington Heights,Manhattan,59.0
14872249.0,40.72834,-73.98482,East Village,Manhattan,150.0
51866726.0,40.76375,-73.99258,Hell's Kitchen,Manhattan,45.0
25944038.0,40.76121,-73.95962,Upper East Side,Manhattan,57.0
5.470865015228144e+17,40.8084,-73.94004,East Harlem,Manhattan,245.0
5.4926434506452864e+17,40.79937,-73.93391,East Harlem,Manhattan,159.0
6.013838478637811e+17,40.71453,-73.99112,Chinatown,Manhattan,115.0
811238.0,40.8055,-73.94696,Harlem,Manhattan,250.0
8.592723125970217e+17,40.72246,-73.97931,East Village,Manhattan,135.0
1.0549221131278056e+18,40.7568862668579,-73.97839074779843,Midtown,Manhattan,365.0
106363.0,40.82772,-73.95284,Harlem,Manhattan,81.0
49931452.0,40.82407,-73.94672,Harlem,Manhattan,44.0
9623722.0,40.80233,-73.94515,East Harlem,Manhattan,372.0
1.2498854770819835e+18,40.7493,-73.9767,Murray Hill,Manhattan,151.0
1.1210973889190607e+18,40.72024819538408,-73.99413745674494,Nolita,Manhattan,140.0
23586315.0,40.75876,-73.952,Roosevelt Island,Manhattan,133.0
15436871.0,40.80072,-73.96325,Upper West Side,Manhattan,109.0
34485699.0,40.76451,-73.9836,Midtown,Manhattan,293.0
1.0238605765511442e+18,40.73980843779308,-73.98423576455255,Kips Bay,Manhattan,459.0
6.509566113490817e+17,40.7214556,-73.9944242,Nolita,Manhattan,165.0
1.0054554015815218e+18,40.7092191,-74.0137534,Financial District,Manhattan,218.0
8.136440628306077e+17,40.76397690226745,-73.9802921681738,Midtown,Manhattan,417.0
1.079890729260576e+18,40.73230643902455,-73.99053084001777,East Village,Manhattan,286.0
1.0234961674490972e+18,40.78552,-73.97494,Upper West Side,Manhattan,276.0
8.606335670260704e+17,40.73487217929568,-73.98033948514794,Gramercy,Manhattan,333.0
9.435321179317294e+17,40.73472,-73.98697,Gramercy,Manhattan,85.0
655811.0,40.71542,-73.99077,Chinatown,Manhattan,174.0
11847204.0,40.73191,-73.98963,East Village,Manhattan,199.0
35191797.0,40.77840805053711,-73.95562744140625,Upper East Side,Manhattan,128.0
7.667791854457097e+17,40.7214556,-73.9944242,Nolita,Manhattan,186.0
7.27094584087324e+17,40.86788,-73.91928,Inwood,Manhattan,35.0
1.1515053276644658e+18,40.76252,-73.97638,Midtown,Manhattan,193.0
13494095.0,40.70732,-74.00742,Financial District,Manhattan,99.0
1.2893772575991444e+18,40.78013113479738,-73.95222183732066,Upper East Side,Manhattan,284.0
4987238.0,40.73238,-73.995,Greenwich Village,Manhattan,250.0
38850758.0,40.7516,-73.97187,Midtown,Manhattan,385.0
5343821.0,40.75758,-73.96519,Midtown,Manhattan,200.0
8.666461433174312e+17,40.71022811112061,-74.00864579696933,Financial District,Manhattan,258.0
1.189950356716359e+18,40.84829,-73.94058,Washington Heights,Manhattan,180.0
6.223566275264046e+17,40.76055,-73.98636,Theater District,Manhattan,613.0
21148292.0,40.77118,-73.95842,Upper East Side,Manhattan,173.0
1.1122915694657393e+18,40.82223,-73.94715,Harlem,Manhattan,580.0
46025711.0,40.71864,-73.99388,Lower East Side,Manhattan,145.0
39921961.0,40.71525,-74.008,Tribeca,Manhattan,309.0
