id,latitude,longitude,neighbourhood_cleansed,neighbourhood_group_cleansed,price
7.103300708389766e+17,40.58352,-73.95222,Sheepshead Bay,Brooklyn,178.0
23060192.0,40.67308,-73.94051,Crown Heights,Brooklyn,99.0
46414174.0,40.6556,-73.97895,Windsor Terrace,Brooklyn,90.0
15774003.0,40.60417,-73.95651,Sheepshead Bay,Brooklyn,182.0
8.182115694860055e+17,40.670667434274165,-73.92994365773743,Crown Heights,Brooklyn,337.0
30236202.0,40.69232,-73.92412,Bushwick,Brooklyn,59.0
1.3210221595951145e+18,40.67304,-73.93024,Crown Heights,Brooklyn,38.0
1.1773275952542976e+18,40.61881,-74.0323824,Fort Hamilton,Brooklyn,130.0
1.170449637391846e+18,40.61881,-74.0323824,Fort Hamilton,Brooklyn,111.0
6.926771806617151e+17,40.67519,-73.94258,Crown Heights,Brooklyn,45.0
19566557.0,40.65622,-73.96116,Prospect-Lefferts Gardens,Brooklyn,92.0
1.3652616582790894e+18,40.6834,-73.96163,Clinton Hill,Brooklyn,44.0
7.645800206308154e+17,40.69835,-73.93299,Bushwick,Brooklyn,46.0
41915430.0,40.6438,-73.94973,East Flatbush,Brooklyn,200.0
7.529219533552389e+17,40.63294,-73.96509,Flatbush,Brooklyn,96.0
6.355746158949425e+17,40.67948,-73.99923,Carroll Gardens,Brooklyn,240.0
34478311.0,40.68102,-73.99407,Carroll Gardens,Brooklyn,148.0
53123361.0,40.63706,-73.88592,Canarsie,Brooklyn,120.0
10289124.0,40.6864,-73.94076,Bedford-Stuyvesant,Brooklyn,122.0
25518572.0,40.62441,-73.96072,Midwood,Brooklyn,69.0
8.014740158107551e+17,40.67646166411489,-73.87411722698394,East New York,Brooklyn,354.0
42532821.0,40.68376,-73.98862,Gowanus,Brooklyn,560.0
1.065123350709283e+18,40.702212759885626,-73.92628514049039,Bushwick,Brooklyn,190.0
125163.0,40.68595,-73.92923,Bedford-Stuyvesant,Brooklyn,99.0
19583985.0,40.68674,-73.91492,Bushwick,Brooklyn,59.0
9026203.0,40.5884,-73.97185,Gravesend,Brooklyn,70.0
7.508356312348316e+17,40.67506615997578,-73.87366833669093,East New York,Brooklyn,187.0
6.911098928392692e+17,40.67995,-73.96504,Prospect Heights,Brooklyn,175.0
37082885.0,40.684656019005146,-73.93012500482934,Bedford-Stuyvesant,Brooklyn,255.0
10055925.0,40.72689,-73.94535,Greenpoint,Brooklyn,255.0
1.0248306000548248e+18,40.66942,-73.98006,Park Slope,Brooklyn,92.0
16298529.0,40.69972,-73.9315,Bushwick,Brooklyn,44.0
1461965.0,40.6748,-73.94521,Crown Heights,Brooklyn,64.0
35998531.0,40.58406,-73.9405,Sheepshead Bay,Brooklyn,219.0
53743242.0,40.68369,-73.95832,Bedford-Stuyvesant,Brooklyn,388.0
17605478.0,40.69317,-73.92243,Bushwick,Brooklyn,49.0
23606804.0,40.67808,-73.90986,Bedford-Stuyvesant,Brooklyn,89.0
